BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2014-12-04,ГАЗПРОМ ао,GAZP,51489,7486957367.9,146.5,144.5,147.95,144.5,146.43,144.5,51131510,146.43,146.43,146.43,7479658737.9,7479658737.9,7479658737.9,
TQBR,2014-12-05,ГАЗПРОМ ао,GAZP,36457,4810765435.7,144.5,140.5,144.91,140.5,142.88,140.5,33668820,142.88,142.88,142.88,4807064790.7,4807064790.7,4807064790.7,
TQBR,2014-12-08,ГАЗПРОМ ао,GAZP,51059,7049702300.0,141.23,134.02,142.76,135.05,138.61,135.05,50861010,138.61,138.61,138.61,7049304031.4,7049304031.4,7049304031.4,
TQBR,2014-12-09,ГАЗПРОМ ао,GAZP,39239,4422270551.5,135.15,133.54,136.83,135.24,135.37,135.24,32667510,135.37,135.37,135.37,4420533874.0,4420533874.0,4420533874.0,
TQBR,2014-12-10,ГАЗПРОМ ао,GAZP,37339,4726652459.6,135.91,135.67,139.3,136.09,137.34,136.09,34416870,137.34,137.34,137.34,4725803022.1,4725803022.1,4725803022.1,
TQBR,2014-12-11,ГАЗПРОМ ао,GAZP,42908,4944440965.2,136.0,133.6,136.9,134.01,135.03,134.01,36618580,135.03,135.03,135.03,4942889205.2,4942889205.2,4942889205.2,
TQBR,2014-12-12,ГАЗПРОМ ао,GAZP,44123,5484968254.9,133.17,130.51,137.53,134.49,134.57,134.49,40757920,134.58,134.58,134.58,5481770843.2,5481770843.2,5481770843.2,
TQBR,2014-12-15,ГАЗПРОМ ао,GAZP,57238,8488431007.9,135.19,127.55,135.87,130.29,132.14,130.29,64239030,132.14,132.14,132.14,8487514419.7,8487514419.7,8487514419.7,
TQBR,2014-12-16,ГАЗПРОМ ао,GAZP,106244,12940871887.4,129.5,113.73,134.21,131.4,128.44,131.4,100754700,128.44,128.44,128.44,12938581032.4,12938581032.4,12938581032.4,
TQBR,2014-12-17,ГАЗПРОМ ао,GAZP,103402,11246151806.4,130.05,125.25,139.96,131.0,131.55,131.0,85486950,131.56,131.56,131.56,11237611422.9,11237611422.9,11237611422.9,
TQBR,2014-12-18,ГАЗПРОМ ао,GAZP,71262,9066529597.9,132.36,132.0,139.7,137.0,136.78,137.0,66286900,136.79,136.79,136.79,9033255617.5,9033255617.5,9033255617.5,
TQBR,2014-12-19,ГАЗПРОМ ао,GAZP,51395,5944609520.4,137.15,131.3,139.0,138.7,134.14,138.7,44317130,134.14,134.14,134.14,5939415649.9,5939415649.9,5939415649.9,
TQBR,2014-12-22,ГАЗПРОМ ао,GAZP,52747,6681845155.9,138.92,135.7,140.0,136.49,137.89,136.49,48457080,137.89,137.89,137.89,6673876704.7,6673876704.7,6673876704.7,
TQBR,2014-12-23,ГАЗПРОМ ао,GAZP,42633,4264797499.1,136.8,132.51,137.77,133.4,135.63,133.4,31443660,135.63,135.63,135.63,4263310483.1,4263310483.1,4263310483.1,
TQBR,2014-12-24,ГАЗПРОМ ао,GAZP,30251,2333337497.1,133.4,132.66,135.25,134.28,133.98,134.28,17416130,133.98,133.98,133.98,2331898111.1,2331898111.1,2331898111.1,
TQBR,2014-12-25,ГАЗПРОМ ао,GAZP,19360,1498275076.3,133.43,133.1,135.12,134.8,134.1,134.8,11172590,134.1,134.1,134.1,1497381095.3,1497381095.3,1497381095.3,
TQBR,2014-12-26,ГАЗПРОМ ао,GAZP,28784,1805417063.8,135.2,134.51,136.28,134.6,135.39,134.6,13334570,135.39,135.39,135.39,1805308903.8,1805308903.8,1805308903.8,
TQBR,2014-12-29,ГАЗПРОМ ао,GAZP,45915,3857164086.7,134.8,133.08,139.43,135.5,136.05,135.5,28351300,136.05,136.05,136.05,3857135778.7,3857135778.7,3857135778.7,
TQBR,2014-12-30,ГАЗПРОМ ао,GAZP,35109,3258518278.7,134.5,129.74,134.79,130.31,131.48,130.31,24784040,131.48,131.48,131.48,3257829638.7,3257829638.7,3257829638.7,
TQBR,2015-01-05,ГАЗПРОМ ао,GAZP,27262,2410730975.5,129.5,129.15,133.95,133.95,132.29,133.95,18223370,132.29,132.29,132.29,2408836390.5,2408836390.5,2408836390.5,
TQBR,2015-01-06,ГАЗПРОМ ао,GAZP,30998,3451541875.0,133.0,132.71,138.92,138.92,136.44,138.92,25297090,136.44,136.44,136.44,3448061265.0,3448061265.0,3448061265.0,
TQBR,2015-01-08,ГАЗПРОМ ао,GAZP,46904,4739748701.9,140.05,140.0,147.5,146.46,145.37,146.46,32604900,145.38,145.38,145.38,4731233661.9,4731233661.9,4731233661.9,
TQBR,2015-01-09,ГАЗПРОМ ао,GAZP,44720,4203772914.7,146.48,139.9,147.08,141.7,142.46,141.7,29508430,142.46,142.46,142.46,4202725582.7,4202725582.7,4202725582.7,
TQBR,2015-01-12,ГАЗПРОМ ао,GAZP,37074,3577341320.7,141.34,139.72,143.44,140.22,141.44,140.22,25292180,141.44,141.44,141.44,3576573844.5,3576573844.5,3576573844.5,
TQBR,2015-01-13,ГАЗПРОМ ао,GAZP,46580,4675903439.3,140.01,139.0,143.81,142.64,142.04,142.64,32919420,142.04,142.04,142.04,4674944370.8,4674944370.8,4674944370.8,
TQBR,2015-01-14,ГАЗПРОМ ао,GAZP,43243,5487005960.8,142.0,141.99,147.5,146.3,144.94,146.3,37856670,144.95,144.95,144.95,5480356100.8,5480356100.8,5480356100.8,
TQBR,2015-01-15,ГАЗПРОМ ао,GAZP,42858,4854328887.0,147.51,145.5,149.89,147.0,147.77,147.0,32851540,147.77,147.77,147.77,4850782746.6,4850782746.6,4850782746.6,
TQBR,2015-01-16,ГАЗПРОМ ао,GAZP,36061,4847186139.8,146.0,145.5,150.2,149.6,148.29,149.6,32688170,148.29,148.29,148.29,4842286379.8,4842286379.8,4842286379.8,
TQBR,2015-01-19,ГАЗПРОМ ао,GAZP,52057,8077682513.9,149.55,147.59,152.83,148.11,151.07,148.11,53470440,151.07,151.07,151.07,8076714925.4,8076714925.4,8076714925.4,
TQBR,2015-01-20,ГАЗПРОМ ао,GAZP,42849,4844605767.9,148.2,145.72,149.72,145.75,148.0,145.75,32734660,148.0,148.0,148.0,4840716999.9,4840716999.9,4840716999.9,
TQBR,2015-01-21,ГАЗПРОМ ао,GAZP,40011,4413114219.8,146.9,145.92,149.51,148.8,147.78,148.8,29863590,147.78,147.78,147.78,4410956258.8,4410956258.8,4410956258.8,
TQBR,2015-01-22,ГАЗПРОМ ао,GAZP,56426,8449287410.7,149.0,148.65,152.69,151.5,151.4,151.5,55809050,151.4,151.4,151.4,8447663310.7,8447663310.7,8447663310.7,
TQBR,2015-01-23,ГАЗПРОМ ао,GAZP,45136,5672259037.8,152.44,150.36,152.93,152.83,151.94,152.83,37332960,151.94,151.94,151.94,5667483092.6,5667483092.6,5667483092.6,
TQBR,2015-01-26,ГАЗПРОМ ао,GAZP,40468,4272002215.2,151.93,146.75,152.46,148.0,148.62,148.0,28744250,148.62,148.62,148.62,4270040798.9,4270040798.9,4270040798.9,
TQBR,2015-01-27,ГАЗПРОМ ао,GAZP,42658,5679494834.3,146.51,146.11,152.45,150.9,150.38,150.9,37768110,150.38,150.38,150.38,5672970744.0,5672970744.0,5672970744.0,
TQBR,2015-01-28,ГАЗПРОМ ао,GAZP,46941,5230959684.3,151.4,147.5,154.47,147.7,151.0,147.7,34641630,151.0,151.0,151.0,5228609956.3,5228609956.3,5228609956.3,
TQBR,2015-01-29,ГАЗПРОМ ао,GAZP,43920,4913030827.0,147.14,144.49,149.2,145.0,147.0,145.0,33421900,147.0,147.0,147.0,4910939967.6,4910939967.6,4910939967.6,
TQBR,2015-01-30,ГАЗПРОМ ао,GAZP,57593,5884995954.4,145.75,142.13,146.82,143.82,143.28,143.82,41074470,143.28,143.28,143.28,5883674001.9,5883674001.9,5883674001.9,
TQBR,2015-02-02,ГАЗПРОМ ао,GAZP,73666,8302824853.4,144.7,137.43,145.2,138.18,139.54,138.18,59503010,139.53,139.53,139.53,8297524492.4,8297524492.4,8297524492.4,
TQBR,2015-02-03,ГАЗПРОМ ао,GAZP,64324,5738005840.4,139.2,138.25,142.3,140.35,140.22,140.35,40922430,140.22,140.22,140.22,5735910880.4,5735910880.4,5735910880.4,
TQBR,2015-02-04,ГАЗПРОМ ао,GAZP,45095,4179685138.4,141.2,139.43,143.8,142.6,141.63,142.6,29511370,141.63,141.63,141.63,4177118122.4,4177118122.4,4177118122.4,
TQBR,2015-02-05,ГАЗПРОМ ао,GAZP,55280,6701264656.7,141.99,140.34,147.74,147.6,144.63,147.6,46332730,144.64,144.64,144.64,6695387690.6,6695387690.6,6695387690.6,
TQBR,2015-02-06,ГАЗПРОМ ао,GAZP,68041,8144111498.4,148.0,147.13,152.2,151.6,150.3,151.6,54186930,150.3,150.3,150.3,8137552138.4,8137552138.4,8137552138.4,
TQBR,2015-02-09,ГАЗПРОМ ао,GAZP,60586,7912529270.2,151.78,147.7,153.95,149.3,151.42,149.3,52256270,151.42,151.42,151.42,7910293550.8,7910293550.8,7910293550.8,
TQBR,2015-02-10,ГАЗПРОМ ао,GAZP,41357,4689759596.5,148.56,148.07,151.9,149.31,150.26,149.31,31210650,150.26,150.26,150.26,4684610506.9,4684610506.9,4684610506.9,
TQBR,2015-02-11,ГАЗПРОМ ао,GAZP,54845,6359214344.6,150.31,149.88,153.83,150.55,151.96,150.55,41847390,151.96,151.96,151.96,6355211589.3,6355211589.3,6355211589.3,
TQBR,2015-02-12,ГАЗПРОМ ао,GAZP,99097,14081157890.5,152.5,149.5,157.98,157.7,154.44,157.7,91174060,154.44,154.44,154.44,14078455590.5,14078455590.5,14078455590.5,
TQBR,2015-02-13,ГАЗПРОМ ао,GAZP,77263,14426411895.5,158.2,158.16,162.75,162.4,161.02,162.4,89594590,161.03,161.03,161.03,14392052437.5,14392052437.5,14392052437.5,
TQBR,2015-02-16,ГАЗПРОМ ао,GAZP,42969,4771299892.1,162.4,158.2,163.44,160.19,159.97,160.19,29826710,159.97,159.97,159.97,4770476524.1,4770476524.1,4770476524.1,
TQBR,2015-02-17,ГАЗПРОМ ао,GAZP,74269,9568047974.6,160.0,156.3,164.2,159.2,160.93,159.2,59453940,160.93,160.93,160.93,9567006374.6,9567006374.6,9567006374.6,
TQBR,2015-02-18,ГАЗПРОМ ао,GAZP,67453,9012348159.8,160.62,160.4,166.94,163.0,164.06,163.0,54933190,164.06,164.06,164.06,9009060268.4,9009060268.4,9009060268.4,
TQBR,2015-02-19,ГАЗПРОМ ао,GAZP,57302,8178546038.2,163.0,157.07,165.44,160.9,160.72,160.9,50885770,160.71,160.71,160.71,8111394928.2,8111394928.2,8111394928.2,
TQBR,2015-02-20,ГАЗПРОМ ао,GAZP,42267,5156745625.5,161.5,156.61,162.39,158.0,158.96,158.0,32440500,158.95,158.95,158.95,5139253560.5,5139253560.5,5139253560.5,
TQBR,2015-02-24,ГАЗПРОМ ао,GAZP,35655,4442788644.3,154.82,152.82,155.75,154.99,154.64,154.99,28730540,154.64,154.64,154.64,4422666688.9,4422666688.9,4422666688.9,
TQBR,2015-02-25,ГАЗПРОМ ао,GAZP,48849,6271076078.8,154.99,149.22,155.15,150.7,151.1,150.7,41502390,151.1,151.1,151.1,6265028369.0,6265028369.0,6265028369.0,
TQBR,2015-02-26,ГАЗПРОМ ао,GAZP,60029,7360603358.5,151.08,149.1,153.77,151.65,151.54,151.65,48571440,151.54,151.54,151.54,7356614846.5,7356614846.5,7356614846.5,
TQBR,2015-02-27,ГАЗПРОМ ао,GAZP,47998,5547823742.3,151.48,149.76,153.4,152.95,151.43,152.95,36636440,151.43,151.43,151.43,5546034763.5,5546034763.5,5546034763.5,
TQBR,2015-03-02,ГАЗПРОМ ао,GAZP,41425,4324642084.4,152.5,152.5,155.83,155.5,154.71,155.5,27953010,154.72,154.72,154.72,4316695309.4,4316695309.4,4316695309.4,
TQBR,2015-03-03,ГАЗПРОМ ао,GAZP,55684,7448819008.7,155.3,153.5,160.6,159.0,158.0,159.0,47144370,158.0,158.0,158.0,7446282959.7,7446282959.7,7446282959.7,
TQBR,2015-03-04,ГАЗПРОМ ао,GAZP,44194,5013864178.8,159.0,153.82,160.14,154.0,157.03,154.0,31928730,157.03,157.03,157.03,5011234318.8,5011234318.8,5011234318.8,
TQBR,2015-03-05,ГАЗПРОМ ао,GAZP,55914,6798340029.8,154.89,152.63,157.75,154.8,155.61,154.8,43688360,155.61,155.61,155.61,6794436801.8,6794436801.8,6794436801.8,
TQBR,2015-03-06,ГАЗПРОМ ао,GAZP,34804,4174269753.3,155.47,151.47,156.13,152.12,153.72,152.12,27154750,153.72,153.72,153.72,4173997680.8,4173997680.8,4173997680.8,
TQBR,2015-03-10,ГАЗПРОМ ао,GAZP,45213,5254852951.7,151.31,148.05,151.7,148.05,149.35,148.05,35185430,149.35,149.35,149.35,5253631880.0,5253631880.0,5253631880.0,
TQBR,2015-03-11,ГАЗПРОМ ао,GAZP,48762,5555836934.8,148.05,145.95,149.6,145.99,147.94,145.99,37555110,147.94,147.94,147.94,5552991413.8,5552991413.8,5552991413.8,
TQBR,2015-03-12,ГАЗПРОМ ао,GAZP,40696,3887606730.6,147.0,144.7,147.47,144.7,146.04,144.7,26620170,146.04,146.04,146.04,3883643610.6,3883643610.6,3883643610.6,
TQBR,2015-03-13,ГАЗПРОМ ао,GAZP,44949,4690738032.6,145.03,141.14,146.12,141.8,143.56,141.8,32674100,143.56,143.56,143.56,4690224626.4,4690224626.4,4690224626.4,
TQBR,2015-03-16,ГАЗПРОМ ао,GAZP,50696,5177841101.5,141.06,139.75,142.89,139.75,140.93,139.75,36741180,140.93,140.93,140.93,5177523716.5,5177523716.5,5177523716.5,
TQBR,2015-03-17,ГАЗПРОМ ао,GAZP,35071,3805157798.8,140.67,138.55,141.63,139.7,140.12,139.7,27156360,140.12,140.12,140.12,3801102282.7,3801102282.7,3801102282.7,
TQBR,2015-03-18,ГАЗПРОМ ао,GAZP,31694,3534537790.4,140.1,138.7,141.45,140.25,139.91,140.25,25263770,139.91,139.91,139.91,3534156718.4,3534156718.4,3534156718.4,
TQBR,2015-03-19,ГАЗПРОМ ао,GAZP,52798,5745493219.3,141.11,136.8,142.62,136.81,139.84,136.81,41086070,139.84,139.84,139.84,5728466886.7,5728466886.7,5728466886.7,
TQBR,2015-03-20,ГАЗПРОМ ао,GAZP,67073,7674697790.7,137.68,134.51,138.59,136.0,136.48,136.0,56234950,136.47,136.47,136.47,7670901953.1,7670901953.1,7670901953.1,
TQBR,2015-03-23,ГАЗПРОМ ао,GAZP,40365,4081290542.5,137.01,133.43,137.57,134.61,135.29,134.61,30167060,135.29,135.29,135.29,4075975924.6,4075975924.6,4075975924.6,
TQBR,2015-03-24,ГАЗПРОМ ао,GAZP,44480,4207507845.2,134.05,133.41,138.14,137.15,136.35,137.15,30858700,136.35,136.35,136.35,4207096311.7,4207096311.7,4207096311.7,
TQBR,2015-03-25,ГАЗПРОМ ао,GAZP,42886,3988047505.9,137.22,133.81,138.33,134.9,135.85,134.9,29356120,135.85,135.85,135.85,3986350094.5,3986350094.5,3986350094.5,
TQBR,2015-03-26,ГАЗПРОМ ао,GAZP,51626,5036008855.4,136.0,131.7,136.69,132.2,134.03,132.2,37575090,134.01,134.01,134.01,5008716375.4,5008716375.4,5008716375.4,
TQBR,2015-03-27,ГАЗПРОМ ао,GAZP,47410,4344533290.3,132.67,132.2,134.98,134.88,134.03,134.88,32414170,134.03,134.03,134.03,4343644401.3,4343644401.3,4343644401.3,
TQBR,2015-03-30,ГАЗПРОМ ао,GAZP,38042,3627201336.5,134.5,134.24,137.88,137.0,136.51,137.0,26571490,136.51,136.51,136.51,3626684856.5,3626684856.5,3626684856.5,
TQBR,2015-03-31,ГАЗПРОМ ао,GAZP,42714,4800950525.7,136.85,136.6,139.19,138.9,138.2,138.9,34740300,138.2,138.2,138.2,4798268265.7,4798268265.7,4798268265.7,
TQBR,2015-04-01,ГАЗПРОМ ао,GAZP,58066,6607237565.7,138.45,137.57,143.2,143.0,141.18,143.0,46798830,141.18,141.18,141.18,6605106820.2,6605106820.2,6605106820.2,
TQBR,2015-04-02,ГАЗПРОМ ао,GAZP,45857,5052217982.1,143.83,142.32,144.88,143.9,143.85,143.9,35121700,143.85,143.85,143.85,5046456152.3,5046456152.3,5046456152.3,
TQBR,2015-04-03,ГАЗПРОМ ао,GAZP,25884,2689036654.0,144.0,143.02,145.65,143.94,144.39,143.94,18623200,144.39,144.39,144.39,2687720494.0,2687720494.0,2687720494.0,
TQBR,2015-04-06,ГАЗПРОМ ао,GAZP,36012,3385195180.1,144.0,143.36,145.7,145.7,144.77,145.7,23383910,144.77,144.77,144.77,3383664460.1,3383664460.1,3383664460.1,
TQBR,2015-04-07,ГАЗПРОМ ао,GAZP,46596,5565551131.8,145.4,144.8,147.35,146.2,146.1,146.2,38094250,146.1,146.1,146.1,5562923753.8,5562923753.8,5562923753.8,
TQBR,2015-04-08,ГАЗПРОМ ао,GAZP,38322,4550921345.0,145.83,145.13,147.3,147.27,146.32,147.27,31102640,146.32,146.32,146.32,4550806139.3,4550806139.3,4550806139.3,
TQBR,2015-04-09,ГАЗПРОМ ао,GAZP,73050,9920515901.4,147.0,143.72,148.74,148.1,146.43,148.1,67748960,146.43,146.43,146.43,9920046971.4,9920046971.4,9920046971.4,
TQBR,2015-04-10,ГАЗПРОМ ао,GAZP,66421,8264681068.7,148.17,147.0,151.9,148.0,149.16,148.0,55406350,149.17,149.17,149.17,8261286494.0,8261286494.0,8261286494.0,
TQBR,2015-04-13,ГАЗПРОМ ао,GAZP,41370,5202649424.5,148.06,146.3,150.0,148.8,148.66,148.8,34995850,148.66,148.66,148.66,5200746853.5,5200746853.5,5200746853.5,
TQBR,2015-04-14,ГАЗПРОМ ао,GAZP,46903,5822086608.2,148.13,143.9,148.4,144.4,145.22,144.4,40092440,145.22,145.22,145.22,5820282384.8,5820282384.8,5820282384.8,
TQBR,2015-04-15,ГАЗПРОМ ао,GAZP,41601,5714303773.2,144.49,144.25,150.1,150.1,147.77,150.1,38670940,147.77,147.77,147.77,5713799503.1,5713799503.1,5713799503.1,
TQBR,2015-04-16,ГАЗПРОМ ао,GAZP,51500,6457450523.4,150.62,149.12,152.87,152.4,150.75,152.4,42835980,150.75,150.75,150.75,6448964592.6,6448964592.6,6448964592.6,
TQBR,2015-04-17,ГАЗПРОМ ао,GAZP,59079,8658398014.6,152.41,149.3,153.55,149.3,151.66,149.3,57089260,151.66,151.66,151.66,8655241603.5,8655241603.5,8655241603.5,
TQBR,2015-04-20,ГАЗПРОМ ао,GAZP,56078,6180574229.2,150.0,148.73,154.7,153.96,152.45,153.96,40542190,152.45,152.45,152.45,6179882729.2,6179882729.2,6179882729.2,
TQBR,2015-04-21,ГАЗПРОМ ао,GAZP,41940,4556912419.2,153.5,153.47,156.2,155.35,155.36,155.35,29331080,155.36,155.36,155.36,4549545954.2,4549545954.2,4549545954.2,
TQBR,2015-04-22,ГАЗПРОМ ао,GAZP,47466,5711334818.0,155.22,150.08,155.27,150.8,152.05,150.8,37562510,152.05,152.05,152.05,5709947151.2,5709947151.2,5709947151.2,
TQBR,2015-04-23,ГАЗПРОМ ао,GAZP,57568,5884340268.2,151.0,146.62,151.0,150.15,148.68,150.15,39578500,148.67,148.67,148.67,5881111888.2,5881111888.2,5881111888.2,
TQBR,2015-04-24,ГАЗПРОМ ао,GAZP,45227,5459393569.8,150.0,149.67,154.14,153.89,152.72,153.89,35747130,152.73,152.73,152.73,5452349569.8,5452349569.8,5452349569.8,
TQBR,2015-04-27,ГАЗПРОМ ао,GAZP,34350,3385601578.1,153.98,152.05,155.18,152.05,153.86,152.05,22004600,153.86,153.86,153.86,3384228076.5,3384228076.5,3384228076.5,
TQBR,2015-04-28,ГАЗПРОМ ао,GAZP,34903,3927374609.9,151.77,149.7,153.14,152.79,151.39,152.79,25942650,151.39,151.39,151.39,3925475967.2,3925475967.2,3925475967.2,
TQBR,2015-04-29,ГАЗПРОМ ао,GAZP,43724,4934823358.6,152.8,151.75,154.99,152.5,153.6,152.5,32127150,153.6,153.6,153.6,4934733206.6,4934733206.6,4934733206.6,
TQBR,2015-04-30,ГАЗПРОМ ао,GAZP,40108,4389882696.8,152.54,151.06,154.2,153.5,152.83,153.5,28723340,152.83,152.83,152.83,4389379314.8,4389379314.8,4389379314.8,
TQBR,2015-05-05,ГАЗПРОМ ао,GAZP,53886,5255936696.9,154.52,153.32,158.7,156.33,156.25,156.33,33638700,156.25,156.25,156.25,5251956261.7,5251956261.7,5251956261.7,
TQBR,2015-05-06,ГАЗПРОМ ао,GAZP,39077,4618118792.2,156.35,153.3,156.39,155.25,154.97,155.25,29799390,154.97,154.97,154.97,4616774182.2,4616774182.2,4616774182.2,
TQBR,2015-05-07,ГАЗПРОМ ао,GAZP,42124,4450190850.2,154.52,150.81,154.59,152.1,152.4,152.1,29201660,152.39,152.39,152.39,4449092213.0,4449092213.0,4449092213.0,
TQBR,2015-05-08,ГАЗПРОМ ао,GAZP,29379,3437637877.2,152.0,151.7,155.65,155.52,154.15,155.52,22300590,154.15,154.15,154.15,3436865717.2,3436865717.2,3436865717.2,
TQBR,2015-05-12,ГАЗПРОМ ао,GAZP,54518,5428235345.3,155.51,152.1,157.0,154.2,154.38,154.2,35162100,154.38,154.38,154.38,5428058063.9,5428058063.9,5428058063.9,
TQBR,2015-05-13,ГАЗПРОМ ао,GAZP,32430,3636747207.0,154.3,151.6,154.5,151.74,153.22,151.74,23735400,153.22,153.22,153.22,3633925060.0,3633925060.0,3633925060.0,
TQBR,2015-05-14,ГАЗПРОМ ао,GAZP,34557,2979519042.2,151.78,151.05,153.68,151.8,152.32,151.8,19561270,152.32,152.32,152.32,2978617469.0,2978617469.0,2978617469.0,
TQBR,2015-05-15,ГАЗПРОМ ао,GAZP,26506,3143583796.8,152.49,151.5,154.1,152.98,152.88,152.98,20562190,152.88,152.88,152.88,3142426397.7,3142426397.7,3142426397.7,
TQBR,2015-05-18,ГАЗПРОМ ао,GAZP,25703,2710789291.4,153.01,151.64,154.28,151.9,153.07,151.9,17709240,153.07,153.07,153.07,2708763439.0,2708763439.0,2708763439.0,
TQBR,2015-05-19,ГАЗПРОМ ао,GAZP,39575,3767297467.9,151.71,148.62,152.4,149.85,149.95,149.85,25123260,149.95,149.95,149.95,3765932077.9,3765932077.9,3765932077.9,
TQBR,2015-05-20,ГАЗПРОМ ао,GAZP,44155,3023157688.4,150.0,146.0,150.0,146.35,147.51,146.35,20494720,147.51,147.51,147.51,3022367188.4,3022367188.4,3022367188.4,
TQBR,2015-05-21,ГАЗПРОМ ао,GAZP,35933,3380079091.6,146.35,144.45,148.28,147.16,146.32,147.16,23101260,146.32,146.32,146.32,3379799563.1,3379799563.1,3379799563.1,
TQBR,2015-05-22,ГАЗПРОМ ао,GAZP,39323,3301134068.2,147.19,146.95,149.85,148.8,148.61,148.8,22212800,148.61,148.61,148.61,3299509090.6,3299509090.6,3299509090.6,
TQBR,2015-05-25,ГАЗПРОМ ао,GAZP,27955,2370018286.9,148.76,145.22,148.8,146.69,146.74,146.69,16151440,146.74,146.74,146.74,2369695477.7,2369695477.7,2369695477.7,
TQBR,2015-05-26,ГАЗПРОМ ао,GAZP,40419,3284126734.6,147.3,144.87,147.85,145.25,146.06,145.25,22484990,146.06,146.06,146.06,3278866651.6,3278866651.6,3278866651.6,
TQBR,2015-05-27,ГАЗПРОМ ао,GAZP,40716,4070221330.0,145.58,144.19,147.7,147.66,145.95,147.66,27887970,145.95,145.95,145.95,4069851556.8,4069851556.8,4069851556.8,
TQBR,2015-05-28,ГАЗПРОМ ао,GAZP,46282,4015596028.0,147.61,146.11,149.5,146.11,148.0,146.11,27132390,148.0,148.0,148.0,4013954604.8,4013954604.8,4013954604.8,
TQBR,2015-05-29,ГАЗПРОМ ао,GAZP,66232,8071211634.7,146.3,139.0,148.9,139.0,144.56,139.0,55832110,144.56,144.56,144.56,8065742940.7,8065742940.7,8065742940.7,
TQBR,2015-06-01,ГАЗПРОМ ао,GAZP,46689,4332052874.3,140.13,139.25,141.79,139.4,140.63,139.4,30804210,140.63,140.63,140.63,4332052874.3,4332052874.3,4332052874.3,
TQBR,2015-06-02,ГАЗПРОМ ао,GAZP,46950,5075582970.4,139.89,138.23,141.75,140.75,139.79,140.75,36308440,139.79,139.79,139.79,5075582970.4,5075582970.4,5075582970.4,
TQBR,2015-06-03,ГАЗПРОМ ао,GAZP,54236,5814133812.2,141.0,138.8,144.0,140.71,141.62,140.71,41054380,141.62,141.62,141.62,5814133812.2,5814133812.2,5814133812.2,
TQBR,2015-06-04,ГАЗПРОМ ао,GAZP,49272,3969676427.6,140.95,139.3,142.39,140.2,140.92,140.2,28168930,140.92,140.92,140.92,3969676427.6,3969676427.6,3969676427.6,
TQBR,2015-06-05,ГАЗПРОМ ао,GAZP,46300,3782614895.9,140.38,139.4,142.52,142.4,140.69,142.4,26887100,140.69,140.69,140.69,3782614895.9,3782614895.9,3782614895.9,
TQBR,2015-06-08,ГАЗПРОМ ао,GAZP,31916,3271222517.3,142.55,141.5,144.49,142.66,142.98,142.66,22878860,142.98,142.98,142.98,3271222517.3,3271222517.3,3271222517.3,
TQBR,2015-06-09,ГАЗПРОМ ао,GAZP,33014,3603057523.8,142.99,141.8,146.4,146.17,144.33,146.17,24963390,144.33,144.33,144.33,3603057523.8,3603057523.8,3603057523.8,
TQBR,2015-06-10,ГАЗПРОМ ао,GAZP,54382,4092715761.8,146.44,145.31,147.7,145.6,146.54,145.6,27929430,146.54,146.54,146.54,4092715761.8,4092715761.8,4092715761.8,
TQBR,2015-06-11,ГАЗПРОМ ао,GAZP,28163,2717691978.6,146.0,144.05,146.0,145.4,144.86,145.4,18761030,144.86,144.86,144.86,2717691978.6,2717691978.6,2717691978.6,
TQBR,2015-06-15,ГАЗПРОМ ао,GAZP,43635,4449705718.9,144.5,142.35,145.8,144.95,143.78,144.95,30948960,143.78,143.78,143.78,4449705718.9,4449705718.9,4449705718.9,
TQBR,2015-06-16,ГАЗПРОМ ао,GAZP,40786,3321818912.0,144.95,144.87,147.15,146.0,146.05,146.0,22745150,146.05,146.05,146.05,3321818912.0,3321818912.0,3321818912.0,
TQBR,2015-06-17,ГАЗПРОМ ао,GAZP,31691,3598427621.8,146.31,145.56,148.48,147.6,147.2,147.6,24445210,147.2,147.2,147.2,3598427621.8,3598427621.8,3598427621.8,
TQBR,2015-06-18,ГАЗПРОМ ао,GAZP,27508,3967540738.8,147.9,146.2,149.17,147.15,148.01,147.15,26805520,148.01,148.01,148.01,3967540738.8,3967540738.8,3967540738.8,
TQBR,2015-06-19,ГАЗПРОМ ао,GAZP,39189,3886042657.8,147.2,146.33,148.7,147.15,147.27,147.15,26388000,147.27,147.27,147.27,3886042657.8,3886042657.8,3886042657.8,
TQBR,2015-06-22,ГАЗПРОМ ао,GAZP,26348,2899843374.3,147.74,146.91,149.2,148.5,148.32,148.5,19550650,148.32,148.32,148.32,2899843374.3,2899843374.3,2899843374.3,
TQBR,2015-06-23,ГАЗПРОМ ао,GAZP,28152,3769499134.2,148.75,145.82,149.39,146.25,147.14,146.25,25619260,147.14,147.14,147.14,3769499134.2,3769499134.2,3769499134.2,
TQBR,2015-06-24,ГАЗПРОМ ао,GAZP,20046,2700557955.1,146.7,145.83,148.11,146.68,146.78,146.68,18398930,146.78,146.78,146.78,2700557955.1,2700557955.1,2700557955.1,
